num,Code,Thickness (mm),xCell,yCell,zCell,Angle (°),Height (mm),Radius (mm),RD,SA (cm^2),SA/VR (1/cm),Porosity,Elastic Modulus (GPa),Yield Strain (-),Yield Stress (MPa),Ultimate Strain (-),Ultimate Stress (MPa),Energy Absorption (MJ/m^3),Plateau Stress (MPa)
303,D,0.4,3,3,4,0,8,5,28.20617274,15.29813497,86.03185286,71.79382726,6.064223033,0.032238486,183.3729256,0.195867345,228.7496757,99.73307248,206.0484412
304,D,0.2,4,3,4,0,8,5,12.783519,13.8782207,172.2551527,87.216481,2.732269427,0.02567236,64.67926429,0.105125606,85.09305469,38.39476472,79.68799932
305,D,0.3,4,3,4,0,8,5,19.21419029,13.83279943,115.4776136,80.78580971,4.40080647,0.025216938,102.1732505,0.136782676,136.30259,61.9837584,122.1777241
306,D,0.4,4,3,4,0,8,5,25.6762177,14.06502058,87.06417929,74.3237823,6.150022623,0.025023488,141.5949738,0.14440082,189.8735112,83.0954026,170.7226874
307,D,0.2,3,4,4,0,8,5,12.79652655,13.88947168,173.0851227,87.20347345,2.748838966,0.025605506,64.88773382,0.106392726,84.78124559,38.51254794,80.96555778
308,D,0.3,3,4,4,0,8,5,19.25020127,13.81694462,115.0401651,80.74979873,4.391553062,0.025318032,102.4023766,0.13805069,136.1733868,61.97503439,124.6704545
309,D,0.4,3,4,4,0,8,5,25.65784324,14.17117989,86.92682336,74.34215676,6.117134019,0.025180104,141.7958025,0.14565888,189.6661137,83.26457478,172.437557
310,D,0.2,4,4,4,0,8,5,11.60135926,12.47230703,170.6500908,88.39864074,2.164134861,0.024751981,49.23835476,0.160707429,66.0385589,30.11200268,60.19732108
311,D,0.3,4,4,4,0,8,5,17.4073134,12.48407722,114.5432025,82.5926866,3.460665299,0.024486241,77.81735343,0.150624692,104.5359323,46.99855159,95.74359406
312,D,0.4,4,4,4,0,8,5,23.24124929,12.60183565,86.10893936,76.75875071,4.816100302,0.024392676,107.8453749,0.168309763,145.0105268,66.40231927,134.5644834
313,D,0.2,3,3,3,30,8,5,15.49829473,16.63610506,169.5045685,84.50170527,2.84336201,0.025935248,68.05657576,0.190207064,98.47538724,43.77975304,85.53579616
314,D,0.3,3,3,3,30,8,5,23.19164852,16.66744254,113.4214941,76.80835148,4.613619505,0.025961154,110.5476454,0.197805047,162.9902538,70.47904575,138.3324885
315,D,0.4,3,3,3,30,8,5,31.01973367,16.5941477,84.6751433,68.98026633,6.531778635,0.025910382,156.1773241,0.180078745,231.7720283,98.21119619,192.0746698
316,D,0.2,4,3,3,30,8,5,14.07140316,15.15891864,172.6755401,85.92859684,2.489981956,0.025101902,57.52331927,0.19257243,82.61048622,35.98223932,69.40633302
317,D,0.3,4,3,3,30,8,5,21.12193353,15.19399266,115.6613888,78.87806647,4.054664932,0.024788055,92.39792749,0.198877037,136.9262506,58.30035795,113.5879414
318,D,0.4,4,3,3,30,8,5,28.20044822,15.57514478,87.13059387,71.79955178,5.708849231,0.024757222,129.9175497,0.198912933,195.3362095,82.22695582,159.9676196
319,D,0.2,3,4,3,30,8,5,13.97668146,15.41886395,173.2510385,86.02331854,2.275830269,0.026017639,54.66006917,0.196467221,79.17394694,34.71369124,67.27119249
320,D,0.3,3,4,3,30,8,5,21.02528477,15.37757467,115.4350305,78.97471523,3.748653182,0.025868331,89.47409494,0.198928028,131.1408373,57.09390078,111.2393503
321,D,0.4,3,4,3,30,8,5,28.00662885,15.38409714,86.83143492,71.99337115,5.350433008,0.025798982,127.3348598,0.198992312,188.6979706,80.5644073,156.8767424
322,D,0.2,4,4,3,30,8,5,12.74974314,13.86566628,171.3696471,87.25025686,1.8950062,0.026088804,45.64843283,0.116622046,62.82536777,28.88979035,59.67504013
323,D,0.3,4,4,3,30,8,5,19.11916147,13.89335697,114.8900818,80.88083853,3.084917896,0.025881016,73.67097512,0.154633254,104.1871286,47.24255332,93.68763402
324,D,0.4,4,4,3,30,8,5,25.4927981,14.03205227,86.78332699,74.5072019,4.371585121,0.025761851,103.8769522,0.182523593,150.4282166,67.13829103,133.7899805
325,D,0.2,3,3,4,30,8,5,14.06159514,15.39287368,172.8242114,85.93840486,2.865165624,0.025213509,66.51054814,0.164681867,88.98567998,37.93255554,69.58635626
326,D,0.3,3,3,4,30,8,5,21.11382932,15.26447273,115.2436397,78.88617068,4.683967698,0.025020902,107.8291614,0.183734179,150.6137398,61.76185953,112.3229956
327,D,0.4,3,3,4,30,8,5,28.16399985,15.34703399,86.78970637,71.83600015,6.651273534,0.024928824,152.5058815,0.187537432,218.8912632,86.43542663,157.4342194
328,D,0.2,4,3,4,30,8,5,12.75048952,14.10945346,173.3515221,87.24951048,2.39775671,0.025498558,56.34382616,0.162207067,75.94853096,32.50961201,61.01396754
329,D,0.3,4,3,4,30,8,5,19.13547166,14.06261569,115.80011,80.86452834,3.890055942,0.025251418,90.44931613,0.191350833,127.2850833,53.15072691,99.17676635
330,D,0.4,4,3,4,30,8,5,25.56170964,14.11897301,86.99238595,74.43829036,5.495739359,0.025217016,127.5946712,0.19135958,182.1140562,74.34269773,137.7582981
331,D,0.2,3,4,4,30,8,5,12.69646682,13.84697994,173.8339945,87.30353318,2.250162617,0.026402508,54.90961133,0.112949446,72.62115639,31.91466269,59.47933639
332,D,0.3,3,4,4,30,8,5,19.06886861,13.95876364,116.0827784,80.93113139,3.710599975,0.0263425,90.32527972,0.191630736,123.4683499,53.47950733,107.1259266
333,D,0.4,3,4,4,30,8,5,25.43543989,14.02741314,87.50729142,74.56456011,5.298302366,0.026365314,129.0948012,0.184025064,179.9932328,76.62600605,151.5531302
334,D,0.2,4,4,4,30,8,5,11.53310104,12.54315345,170.3725112,88.46689896,1.84890458,0.026783897,45.82306004,0.107850455,60.8134236,27.07941022,53.93120327
335,D,0.3,4,4,4,30,8,5,17.31972412,12.48904262,114.141697,82.68027588,3.02470033,0.026497381,74.09723673,0.180161774,102.204374,45.07352922,87.00420853
336,D,0.4,4,4,4,30,8,5,23.10896835,12.73645674,86.18640005,76.89103165,4.299606721,0.026385233,104.8469096,0.192848265,148.7475096,64.11838469,126.6047346
337,D,0.2,3,3,3,60,8,5,15.45034239,16.46652601,168.9166694,84.54965761,2.848666702,0.025887056,68.04626155,0.19149226,98.46127314,43.67638686,84.91506912
338,D,0.3,3,3,3,60,8,5,23.19995077,16.77319745,112.8587836,76.80004923,4.631074689,0.025851552,110.4583195,0.197799087,162.6204234,70.61489065,137.472287
339,D,0.4,3,3,3,60,8,5,30.99509719,16.45608954,84.44646667,69.00490281,6.556797681,0.025799069,156.0456804,0.188955471,230.7681907,97.4799238,188.6574361
340,D,0.2,4,3,3,60,8,5,14.06447436,15.38766174,172.3665645,85.93552564,2.473853527,0.025169083,57.31691722,0.188764125,82.12705665,35.75599046,69.2519789
341,D,0.3,4,3,3,60,8,5,21.11681314,15.35215966,115.1882797,78.88318686,4.006508778,0.024941601,91.9157271,0.198898196,136.1499859,58.06277334,113.5370553
342,D,0.4,4,3,3,60,8,5,28.17732945,15.28825842,86.41853599,71.82267055,5.653231105,0.024852426,129.1900434,0.198899701,194.9825178,81.66886079,159.6477503
343,D,0.2,3,4,3,60,8,5,14.05932729,15.34818722,173.141996,85.94067271,2.848189398,0.025213952,66.1177313,0.152074367,89.09481465,37.86819409,70.85178782
344,D,0.3,3,4,3,60,8,5,21.10740192,15.51720914,115.6283548,78.89259808,4.667038567,0.025074024,107.6873592,0.186282039,150.5914554,61.57294448,112.5437244
345,D,0.4,3,4,3,60,8,5,28.15757484,15.4439721,87.03279601,71.84242516,6.633369693,0.024968962,152.3616194,0.188802421,218.5155256,87.09469244,159.1330348
346,D,0.2,4,4,3,60,8,5,12.73573847,13.83410495,172.5597858,87.26426153,2.403000003,0.025450096,56.35058045,0.153314397,76.05258579,32.65681526,60.6748961
347,D,0.3,4,4,3,60,8,5,19.09999329,13.94954052,115.5939307,80.90000671,3.897791349,0.025206946,90.45583345,0.187543824,127.1929844,53.29215418,100.3404652
348,D,0.4,4,4,3,60,8,5,25.52211902,14.027563,87.28383569,74.47788098,5.510876538,0.025112819,127.3718909,0.186281502,182.8412829,74.29817113,140.5954281
349,D,0.2,3,3,4,60,8,5,13.99092488,15.16078735,172.9926635,86.00907512,2.266347547,0.026058727,54.52543641,0.195161045,79.10456714,34.64933278,67.51073506
350,D,0.3,3,3,4,60,8,5,21.00639366,15.47042446,115.2585023,78.99360634,3.739396945,0.025847863,89.17662579,0.198972329,130.9979945,56.87301073,112.0316901
351,D,0.4,3,3,4,60,8,5,28.02862721,15.31620867,86.71350638,71.97137279,5.337860118,0.025715261,126.5887472,0.199022233,188.5829458,80.27955799,157.5539067
352,D,0.2,4,3,4,60,8,5,12.72683905,14.10545353,173.7528344,87.27316095,1.900910487,0.026098862,45.80977908,0.120405078,62.84718102,29.25783789,59.92458043
353,D,0.3,4,3,4,60,8,5,19.08536196,13.89985078,115.8309709,80.91463804,3.099961141,0.025864183,73.97803987,0.16352132,104.626069,47.49117751,94.48272477
354,D,0.4,4,3,4,60,8,5,25.51297986,14.12223668,87.11798097,74.48702014,4.407811696,0.025664079,104.3068054,0.185060754,151.1101873,67.3199025,133.6881521
355,D,0.2,3,4,4,60,8,5,12.69824203,13.85743375,173.1744311,87.30175797,2.242915544,0.026495006,54.94023076,0.10786365,72.4728277,31.55007707,59.0615473
356,D,0.3,3,4,4,60,8,5,19.05872079,13.87211905,115.7068324,80.94127921,3.695946839,0.026417618,90.24621653,0.184022963,122.8593736,52.59144538,102.9405532
357,D,0.4,3,4,4,60,8,5,25.43789708,14.25622475,87.52070595,74.56210292,5.281075684,0.026454642,129.1468147,0.178937063,178.9843627,76.72859831,151.8670038
358,D,0.2,4,4,4,60,8,5,11.52682926,12.42884027,170.6154181,88.47317074,1.857203571,0.026643078,45.76721329,0.112924233,60.72030763,26.76285042,54.20801095
359,D,0.3,4,4,4,60,8,5,17.30795607,12.55292246,114.0427573,82.69204393,3.040442931,0.026373813,74.10718634,0.181435913,102.1647752,45.0414449,87.87561462
360,D,0.4,4,4,4,60,8,5,23.10919234,12.53749228,86.07097385,76.89080766,4.327008509,0.026247811,104.920484,0.192854345,148.5194507,62.80694821,126.1718199
361,D,0.2,3,3,3,0,10,5,15.59157426,21.01342329,168.7766007,84.40842574,3.137173839,0.025641949,74.16890291,0.199840856,101.5241215,44.43505723,88.61233371
362,D,0.3,3,3,3,0,10,5,23.42261704,20.74534031,112.6354939,76.57738296,4.878400033,0.025391121,114.1112454,0.199878109,159.9908615,70.24154035,142.4596385
363,D,0.4,3,3,3,0,10,5,31.16557555,20.82904002,84.08380422,68.83442445,6.693395866,0.025263279,155.7103351,0.199861026,222.567104,97.8873251,201.954656
364,D,0.2,4,3,3,0,10,5,14.2015639,19.3071312,171.647779,85.7984361,2.310199404,0.02688961,57.49996285,0.18612783,81.85726098,35.47238283,68.95835096
365,D,0.3,4,3,3,0,10,5,21.29584774,19.19343754,114.7635954,78.70415226,3.639019877,0.02659068,89.48597158,0.198830652,129.4889859,56.56883239,113.3114089
366,D,0.4,4,3,3,0,10,5,28.42927731,19.17530294,85.76078399,71.57072269,5.034173764,0.026418121,122.9250632,0.198811042,180.2922567,79.13684748,163.4945375
367,D,0.2,3,4,3,0,10,5,14.22024027,19.22172661,171.5162873,85.77975973,2.321665468,0.026845262,57.68238677,0.198796678,81.57190411,35.47495618,69.30129376
368,D,0.3,3,4,3,0,10,5,21.3197045,19.29189874,114.4002952,78.6802955,3.653289885,0.026470172,89.39663276,0.198819757,129.3447572,56.62446478,114.0201432
369,D,0.4,3,4,3,0,10,5,28.44318552,19.27049056,85.72931279,71.55681448,5.05328404,0.02634569,123.0256884,0.198834682,179.7808559,79.41346418,162.7751723
370,D,0.2,4,4,3,0,10,5,12.88617236,17.43293108,172.9488584,87.11382764,2.054013574,0.023335094,43.82257319,0.19920522,61.121848,27.04086672,54.49392409
371,D,0.3,4,4,3,0,10,5,19.34267163,17.55436536,115.4213244,80.65732837,3.203924298,0.023141025,67.73424438,0.199261212,97.02585032,43.23718749,88.87149306
372,D,0.4,4,4,3,0,10,5,25.81322922,17.8505978,86.46086381,74.18677078,4.408247021,0.023083171,92.93982646,0.198021972,136.0872243,60.72537039,126.7921385
373,D,0.2,3,3,4,0,10,5,14.09217749,19.0918849,172.8332741,85.90782251,3.625168844,0.024054442,79.95107738,0.169582629,107.3691199,42.41650966,95.06473746
374,D,0.3,3,3,4,0,10,5,21.15565697,18.91768909,115.1899237,78.84434303,5.692563485,0.024076664,125.672811,0.148075843,169.7653327,71.85033435,144.385753
375,D,0.4,3,3,4,0,10,5,28.19174518,19.12956123,86.18563431,71.80825482,7.794389688,0.024068007,172.006648,0.179718971,234.9175818,98.62542832,198.9693474
376,D,0.2,4,3,4,0,10,5,12.77656015,17.08198396,172.4121428,87.22343985,2.77016833,0.025397396,64.81472655,0.080994517,83.57424593,38.04420537,76.49617074
377,D,0.3,4,3,4,0,10,5,19.25667436,17.64726294,114.5464,80.74332564,4.419480514,0.025200958,102.5361796,0.131611228,136.0637404,60.47039592,124.438532
378,D,0.4,4,3,4,0,10,5,25.66123716,17.33576359,86.36965811,74.33876284,6.1326523,0.025052374,141.3721923,0.156938612,188.4965509,84.50533819,174.1051621
379,D,0.2,3,4,4,0,10,5,12.80003239,17.35557561,172.6892685,87.19996761,2.756737361,0.025535742,64.88186006,0.18733176,85.64371817,38.17854014,78.71819459
380,D,0.3,3,4,4,0,10,5,19.19437451,17.39011458,115.3339326,80.80562549,4.402791888,0.025303467,102.6003161,0.118944299,135.9967095,61.87207754,124.4624476
381,D,0.4,3,4,4,0,10,5,25.65320132,17.5968039,86.1634989,74.34679868,6.10969886,0.025209466,141.8028485,0.154402542,188.5497908,84.45249163,173.281083
382,D,0.2,4,4,4,0,10,5,11.61549372,15.46638771,169.0216616,88.38450628,2.174257144,0.024119822,48.09418026,0.156932259,66.31266205,29.65653493,60.98708712
383,D,0.3,4,4,4,0,10,5,17.42916252,15.69242174,113.4438986,82.57083748,3.500519014,0.023912975,76.7067862,0.149314559,107.0263381,47.01362239,95.44793837
384,D,0.4,4,4,4,0,10,5,23.23456928,15.38809573,85.36674456,76.76543072,4.888234005,0.023897201,107.0386421,0.160707593,146.4106854,65.33752044,134.548065
385,D,0.2,3,3,3,30,10,5,15.50242378,20.61520029,169.1255395,84.49757622,2.377937379,0.033126318,74.01643577,0.192963707,99.82204688,43.54297895,85.85346539
386,D,0.3,3,3,3,30,10,5,23.18966541,20.65259723,113.0257779,76.81033459,3.872265502,0.032725255,118.9763432,0.19931221,163.9167825,69.94411823,136.9152819
387,D,0.4,3,3,3,30,10,5,31.00569366,20.60631579,84.4509837,68.99430634,5.49434884,0.03231277,166.5489312,0.191689754,232.2586425,96.89114115,188.4030046
388,D,0.2,4,3,3,30,10,5,14.0429571,19.15580567,172.3064267,85.9570429,2.594947385,0.024578996,58.59130658,0.184531403,82.89482017,36.28479873,70.08026949
389,D,0.3,4,3,3,30,10,5,21.15062674,18.9428891,114.4099939,78.84937326,4.18247354,0.024376943,93.5909715,0.188294625,136.7427245,58.73617182,114.473823
390,D,0.4,4,3,3,30,10,5,28.21745881,19.18411746,85.85627527,71.78254119,5.874578709,0.024330694,131.183418,0.189568186,195.3126349,82.55855728,158.7486846
391,D,0.2,3,4,3,30,10,5,14.03799863,19.00850288,172.3540659,85.96200137,2.230459119,0.027152361,56.10131405,0.159481192,78.42135897,34.68891573,67.89547637
392,D,0.3,3,4,3,30,10,5,21.0613328,19.39801272,114.8154352,78.9386672,3.692766935,0.026521015,90.55039171,0.181000566,129.7251664,56.80713609,110.8720482
393,D,0.4,3,4,3,30,10,5,28.11386792,19.04680981,86.16426613,71.88613208,5.261825202,0.026306674,127.8974711,0.192380583,186.4877876,80.15319327,155.6828099
394,D,0.2,4,4,3,30,10,5,12.73037626,17.27089099,172.0012574,87.26962374,1.88001018,0.026161253,45.42340137,0.174635005,61.30011386,28.98637605,59.67756967
395,D,0.3,4,4,3,30,10,5,19.11690427,17.26631915,114.8550445,80.88309573,3.050982014,0.025928118,73.00425806,0.15191288,102.2466715,47.37221308,96.40505241
396,D,0.4,4,4,3,30,10,5,25.52442992,17.47255064,86.45526741,74.47557008,4.318116472,0.025807987,102.8056622,0.159502387,147.4957022,66.96084793,132.7915594
397,D,0.2,3,3,4,30,10,5,14.04244617,18.70091571,172.5645828,85.95755383,3.029438967,0.024059916,66.82916901,0.143983531,88.02002989,37.7360227,71.62633559
398,D,0.3,3,3,4,30,10,5,21.05971017,19.01121019,114.8746815,78.94028983,4.965856486,0.023828325,108.3963305,0.185661197,148.9267405,41.59182965,112.2045696
399,D,0.4,3,3,4,30,10,5,28.13343968,19.23105382,86.36325757,71.86656032,7.051752122,0.023756843,153.4238607,0.194499087,216.6810815,87.38260864,159.5119553
400,D,0.2,4,3,4,30,10,5,12.75789839,17.29344708,172.9455451,87.24210161,2.55676642,0.024305332,57.02952384,0.152927125,75.9609822,32.53122043,61.39685556
401,D,0.3,4,3,4,30,10,5,19.14288447,17.40423189,115.148701,80.85711553,4.130312148,0.024193994,91.66812171,0.197169292,127.2685749,52.73679771,100.457615
402,D,0.4,4,3,4,30,10,5,25.58045925,17.61461597,86.59895601,74.41954075,5.832609562,0.024155929,129.2268844,0.198407102,182.5995098,74.44294139,136.3755314
403,D,0.2,3,4,4,30,10,5,12.7500151,17.70553829,173.8790418,87.2499849,2.340460401,0.025584357,55.19825275,0.134122014,73.73029417,32.29942221,63.10331616
404,D,0.3,3,4,4,30,10,5,19.17354728,17.55683296,115.80673,80.82645272,3.882104573,0.02539286,90.81352739,0.14803741,123.7657691,54.0794829,102.8946678
405,D,0.4,3,4,4,30,10,5,25.56168657,17.47576351,86.92407557,74.43831343,5.53891761,0.025352686,129.348604,0.159425354,178.8404517,76.21817822,145.0292301
406,D,0.2,4,4,4,30,10,5,11.60904712,15.61827512,170.2299774,88.39095288,2.074062241,0.024740785,47.16580413,0.109989762,61.74558669,27.37759447,54.57437211
407,D,0.3,4,4,4,30,10,5,17.4052641,15.66051904,113.8272328,82.5947359,3.372384578,0.024517537,75.9377933,0.155487907,103.3091707,44.91293226,86.9672668
408,D,0.4,4,4,4,30,10,5,23.21365109,15.81947427,85.81498427,76.78634891,4.766381138,0.024443235,106.9730132,0.169396234,149.1990423,62.37878303,115.7037382
409,D,0.2,3,3,3,60,10,5,15.47226615,20.7605015,169.0023288,84.52773385,2.383765858,0.03311892,74.1802198,0.182797694,99.6587608,43.73302421,85.88363722
410,D,0.3,3,3,3,60,10,5,23.23881588,20.55503915,112.7004849,76.76118412,3.885114512,0.03267111,119.1607747,0.187870049,163.7807942,70.4201619,137.8179651
411,D,0.4,3,3,3,60,10,5,30.99702955,20.61489051,84.4638159,69.00297045,5.515910844,0.032208646,166.6281954,0.184061015,232.2671678,96.55310819,185.8227326
412,D,0.2,4,3,3,60,10,5,14.07752105,18.98048712,172.5082034,85.92247895,2.591282737,0.024555911,58.44874382,0.170589852,82.37283206,35.97071487,69.19007616
413,D,0.3,4,3,3,60,10,5,21.11024766,19.25368262,115.200486,78.88975234,4.177332889,0.024346653,93.34940913,0.194640911,136.5315111,58.58128454,113.0627946
414,D,0.4,4,3,3,60,10,5,28.20222549,19.18067951,86.37264097,71.79777451,5.862789612,0.02430226,130.753459,0.188311899,194.7118293,82.11174984,157.1275156
415,D,0.2,3,4,3,60,10,5,13.99606592,19.00565527,173.1859184,86.00393408,3.037617859,0.024090626,67.10288035,0.150299406,88.61636438,37.99091664,71.5347452
416,D,0.3,3,4,3,60,10,5,21.07143228,19.00071147,115.001769,78.92856772,4.977532777,0.023867345,108.8454265,0.19071579,149.5954616,62.26118758,116.4223924
417,D,0.4,3,4,3,60,10,5,28.13277702,19.01353896,86.25395091,71.86722298,7.067806066,0.023736288,153.6278682,0.197018909,217.1176452,86.42999005,158.0360948
418,D,0.2,4,4,3,60,10,5,12.74724884,17.18603523,172.9064026,87.25275116,2.56844105,0.024329544,57.35211649,0.166798306,76.11612572,32.70286284,62.25371563
419,D,0.3,4,4,3,60,10,5,19.17587403,17.50464555,115.5707053,80.82412597,4.150620663,0.024250338,92.35271338,0.187057734,128.0841615,53.01794458,100.1095929
420,D,0.4,4,4,3,60,10,5,25.56657542,17.36204996,87.1050036,74.43342458,5.865437495,0.024113105,129.7030371,0.19967978,183.3746548,74.43459569,136.0438598
421,D,0.2,3,3,4,60,10,5,14.05360286,19.17796615,172.2629605,85.94639714,2.253831198,0.026917982,56.16092518,0.178472948,78.66554044,34.40193625,66.67969279
422,D,0.3,3,3,4,60,10,5,21.05969037,19.16104036,114.6290081,78.94030963,3.713309555,0.026520633,91.05270042,0.175938904,129.9223389,56.68840823,111.548398
423,D,0.4,3,3,4,60,10,5,28.08804079,19.12325197,86.09541581,71.91195921,5.295404808,0.026177551,128.0299199,0.194923389,186.403984,80.73454452,158.058713
424,D,0.2,4,3,4,60,10,5,12.74237401,16.97219325,173.0338834,87.25762599,1.863806148,0.026314308,45.31715649,0.112641287,62.17719785,29.15329578,60.15979962
425,D,0.3,4,3,4,60,10,5,19.12512976,17.28503447,115.5613977,80.87487024,3.02669872,0.026089341,72.91117732,0.164538455,102.6253429,47.38770149,95.11125381
426,D,0.4,4,3,4,60,10,5,25.54366584,17.5972528,86.86649841,74.45633416,4.293734812,0.025874711,102.5116771,0.168382287,146.7548148,66.88627236,135.5258605
427,D,0.2,3,4,4,60,10,5,12.79604696,17.49824151,173.0758512,87.20395304,2.346080951,0.025596408,55.35908388,0.131577301,73.54032231,31.73609925,60.17681749
428,D,0.3,3,4,4,60,10,5,19.16747446,17.63874029,115.9124816,80.83252554,3.878469747,0.025466976,91.01595714,0.146781886,123.6504708,53.25470561,101.174925
429,D,0.4,3,4,4,60,10,5,25.56965087,17.5977436,87.10292424,74.43034913,5.532939205,0.025425547,129.6121288,0.161955297,178.7570502,76.05938583,141.9001879
430,D,0.2,4,4,4,60,10,5,11.60528665,15.63052005,169.6437661,88.39471335,2.074149414,0.02477264,47.23385791,0.115040731,61.84776679,26.8324333,53.70311944
431,D,0.3,4,4,4,60,10,5,17.36630407,15.69051536,113.8874007,82.63369593,3.369999776,0.024537957,75.95290992,0.151716542,103.3560925,44.05635123,82.02787825
432,D,0.4,4,4,4,60,10,5,23.20046571,15.60778708,85.7700247,76.79953429,4.763733544,0.024482495,107.1006172,0.175712061,149.0299248,61.86604658,114.0736045
433,D,0.2,3,3,3,0,15,5,15.4488187,31.13577236,169.0529416,84.5511813,3.417992718,0.023760646,74.37772816,0.183855438,101.4336857,45.17233902,91.58342073
434,D,0.3,3,3,3,0,15,5,23.24402799,30.94415649,111.947774,76.75597201,5.339717653,0.023492653,114.7646966,0.198953295,159.4455638,71.42364514,147.5992858
